path_to_dir,tags,width,height,fx,cx,fy,cy,k1,k2,p1,p2,k3
scene-0149/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0149,singapore-onenorth,day",1600,900,1256.7414812095406,792.1125740759628,1256.7414812095406,492.7757465151356,0,0,0,0,0
scene-0149/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0149,singapore-onenorth,day",1600,900,1272.5979470598488,826.6154927353808,1272.5979470598488,479.75165386361925,0,0,0,0,0
scene-0150/CAM_FRONT,"CAM_FRONT,scene-0150,singapore-onenorth,day",1600,900,1266.417203046554,816.2670197447984,1266.417203046554,491.50706579294757,0,0,0,0,0
scene-0150/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0150,singapore-onenorth,day",1600,900,1260.8474446004698,807.968244525554,1260.8474446004698,495.3344268742088,0,0,0,0,0
scene-0150/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0150,singapore-onenorth,day",1600,900,1259.5137405846733,807.2529053838625,1259.5137405846733,501.19579884916527,0,0,0,0,0
scene-0150/CAM_BACK,"CAM_BACK,scene-0150,singapore-onenorth,day",1600,900,809.2209905677063,829.2196003259838,809.2209905677063,481.77842384512485,0,0,0,0,0
scene-0150/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0150,singapore-onenorth,day",1600,900,1256.7414812095406,792.1125740759628,1256.7414812095406,492.7757465151356,0,0,0,0,0
scene-0150/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0150,singapore-onenorth,day",1600,900,1272.5979470598488,826.6154927353808,1272.5979470598488,479.75165386361925,0,0,0,0,0
scene-0151/CAM_FRONT,"CAM_FRONT,scene-0151,singapore-onenorth,day",1600,900,1266.417203046554,816.2670197447984,1266.417203046554,491.50706579294757,0,0,0,0,0
scene-0151/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0151,singapore-onenorth,day",1600,900,1260.8474446004698,807.968244525554,1260.8474446004698,495.3344268742088,0,0,0,0,0
scene-0151/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0151,singapore-onenorth,day",1600,900,1259.5137405846733,807.2529053838625,1259.5137405846733,501.19579884916527,0,0,0,0,0
scene-0151/CAM_BACK,"CAM_BACK,scene-0151,singapore-onenorth,day",1600,900,809.2209905677063,829.2196003259838,809.2209905677063,481.77842384512485,0,0,0,0,0
scene-0151/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0151,singapore-onenorth,day",1600,900,1256.7414812095406,792.1125740759628,1256.7414812095406,492.7757465151356,0,0,0,0,0
scene-0151/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0151,singapore-onenorth,day",1600,900,1272.5979470598488,826.6154927353808,1272.5979470598488,479.75165386361925,0,0,0,0,0
scene-0152/CAM_FRONT,"CAM_FRONT,scene-0152,singapore-onenorth,day",1600,900,1266.417203046554,816.2670197447984,1266.417203046554,491.50706579294757,0,0,0,0,0
scene-0152/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0152,singapore-onenorth,day",1600,900,1260.8474446004698,807.968244525554,1260.8474446004698,495.3344268742088,0,0,0,0,0
scene-0152/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0152,singapore-onenorth,day",1600,900,1259.5137405846733,807.2529053838625,1259.5137405846733,501.19579884916527,0,0,0,0,0
scene-0152/CAM_BACK,"CAM_BACK,scene-0152,singapore-onenorth,day",1600,900,809.2209905677063,829.2196003259838,809.2209905677063,481.77842384512485,0,0,0,0,0
scene-0152/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0152,singapore-onenorth,day",1600,900,1256.7414812095406,792.1125740759628,1256.7414812095406,492.7757465151356,0,0,0,0,0
scene-0152/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0152,singapore-onenorth,day",1600,900,1272.5979470598488,826.6154927353808,1272.5979470598488,479.75165386361925,0,0,0,0,0
scene-0154/CAM_FRONT,"CAM_FRONT,scene-0154,singapore-onenorth,day",1600,900,1266.417203046554,816.2670197447984,1266.417203046554,491.50706579294757,0,0,0,0,0
scene-0154/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0154,singapore-onenorth,day",1600,900,1260.8474446004698,807.968244525554,1260.8474446004698,495.3344268742088,0,0,0,0,0
scene-0154/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0154,singapore-onenorth,day",1600,900,1259.5137405846733,807.2529053838625,1259.5137405846733,501.19579884916527,0,0,0,0,0
scene-0154/CAM_BACK,"CAM_BACK,scene-0154,singapore-onenorth,day",1600,900,809.2209905677063,829.2196003259838,809.2209905677063,481.77842384512485,0,0,0,0,0
scene-0154/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0154,singapore-onenorth,day",1600,900,1256.7414812095406,792.1125740759628,1256.7414812095406,492.7757465151356,0,0,0,0,0
scene-0154/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0154,singapore-onenorth,day",1600,900,1272.5979470598488,826.6154927353808,1272.5979470598488,479.75165386361925,0,0,0,0,0
scene-0155/CAM_FRONT,"CAM_FRONT,scene-0155,singapore-onenorth,day",1600,900,1266.417203046554,816.2670197447984,1266.417203046554,491.50706579294757,0,0,0,0,0
scene-0155/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0155,singapore-onenorth,day",1600,900,1260.8474446004698,807.968244525554,1260.8474446004698,495.3344268742088,0,0,0,0,0
scene-0155/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0155,singapore-onenorth,day",1600,900,1259.5137405846733,807.2529053838625,1259.5137405846733,501.19579884916527,0,0,0,0,0
scene-0155/CAM_BACK,"CAM_BACK,scene-0155,singapore-onenorth,day",1600,900,809.2209905677063,829.2196003259838,809.2209905677063,481.77842384512485,0,0,0,0,0
scene-0155/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0155,singapore-onenorth,day",1600,900,1256.7414812095406,792.1125740759628,1256.7414812095406,492.7757465151356,0,0,0,0,0
scene-0155/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0155,singapore-onenorth,day",1600,900,1272.5979470598488,826.6154927353808,1272.5979470598488,479.75165386361925,0,0,0,0,0
scene-0157/CAM_FRONT,"CAM_FRONT,scene-0157,singapore-onenorth,day",1600,900,1266.417203046554,816.2670197447984,1266.417203046554,491.50706579294757,0,0,0,0,0
scene-0157/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0157,singapore-onenorth,day",1600,900,1260.8474446004698,807.968244525554,1260.8474446004698,495.3344268742088,0,0,0,0,0
scene-0157/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0157,singapore-onenorth,day",1600,900,1259.5137405846733,807.2529053838625,1259.5137405846733,501.19579884916527,0,0,0,0,0
scene-0157/CAM_BACK,"CAM_BACK,scene-0157,singapore-onenorth,day",1600,900,809.2209905677063,829.2196003259838,809.2209905677063,481.77842384512485,0,0,0,0,0
scene-0157/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0157,singapore-onenorth,day",1600,900,1256.7414812095406,792.1125740759628,1256.7414812095406,492.7757465151356,0,0,0,0,0
scene-0157/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0157,singapore-onenorth,day",1600,900,1272.5979470598488,826.6154927353808,1272.5979470598488,479.75165386361925,0,0,0,0,0
scene-0158/CAM_FRONT,"CAM_FRONT,scene-0158,singapore-onenorth,day",1600,900,1266.417203046554,816.2670197447984,1266.417203046554,491.50706579294757,0,0,0,0,0
scene-0158/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0158,singapore-onenorth,day",1600,900,1260.8474446004698,807.968244525554,1260.8474446004698,495.3344268742088,0,0,0,0,0
scene-0158/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0158,singapore-onenorth,day",1600,900,1259.5137405846733,807.2529053838625,1259.5137405846733,501.19579884916527,0,0,0,0,0
scene-0158/CAM_BACK,"CAM_BACK,scene-0158,singapore-onenorth,day",1600,900,809.2209905677063,829.2196003259838,809.2209905677063,481.77842384512485,0,0,0,0,0
scene-0158/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0158,singapore-onenorth,day",1600,900,1256.7414812095406,792.1125740759628,1256.7414812095406,492.7757465151356,0,0,0,0,0
scene-0158/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0158,singapore-onenorth,day",1600,900,1272.5979470598488,826.6154927353808,1272.5979470598488,479.75165386361925,0,0,0,0,0
scene-0159/CAM_FRONT,"CAM_FRONT,scene-0159,singapore-onenorth,day",1600,900,1266.417203046554,816.2670197447984,1266.417203046554,491.50706579294757,0,0,0,0,0
scene-0159/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0159,singapore-onenorth,day",1600,900,1260.8474446004698,807.968244525554,1260.8474446004698,495.3344268742088,0,0,0,0,0
scene-0159/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0159,singapore-onenorth,day",1600,900,1259.5137405846733,807.2529053838625,1259.5137405846733,501.19579884916527,0,0,0,0,0
scene-0159/CAM_BACK,"CAM_BACK,scene-0159,singapore-onenorth,day",1600,900,809.2209905677063,829.2196003259838,809.2209905677063,481.77842384512485,0,0,0,0,0
scene-0159/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0159,singapore-onenorth,day",1600,900,1256.7414812095406,792.1125740759628,1256.7414812095406,492.7757465151356,0,0,0,0,0
scene-0159/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0159,singapore-onenorth,day",1600,900,1272.5979470598488,826.6154927353808,1272.5979470598488,479.75165386361925,0,0,0,0,0
scene-0160/CAM_FRONT,"CAM_FRONT,scene-0160,singapore-onenorth,day",1600,900,1266.417203046554,816.2670197447984,1266.417203046554,491.50706579294757,0,0,0,0,0
scene-0160/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0160,singapore-onenorth,day",1600,900,1260.8474446004698,807.968244525554,1260.8474446004698,495.3344268742088,0,0,0,0,0
scene-0160/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0160,singapore-onenorth,day",1600,900,1259.5137405846733,807.2529053838625,1259.5137405846733,501.19579884916527,0,0,0,0,0
scene-0160/CAM_BACK,"CAM_BACK,scene-0160,singapore-onenorth,day",1600,900,809.2209905677063,829.2196003259838,809.2209905677063,481.77842384512485,0,0,0,0,0
scene-0160/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0160,singapore-onenorth,day",1600,900,1256.7414812095406,792.1125740759628,1256.7414812095406,492.7757465151356,0,0,0,0,0
scene-0160/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0160,singapore-onenorth,day",1600,900,1272.5979470598488,826.6154927353808,1272.5979470598488,479.75165386361925,0,0,0,0,0
scene-0161/CAM_FRONT,"CAM_FRONT,scene-0161,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0161/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0161,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0161/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0161,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0161/CAM_BACK,"CAM_BACK,scene-0161,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0161/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0161,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0161/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0161,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0162/CAM_FRONT,"CAM_FRONT,scene-0162,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0162/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0162,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0162/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0162,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0162/CAM_BACK,"CAM_BACK,scene-0162,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0162/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0162,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0162/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0162,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0163/CAM_FRONT,"CAM_FRONT,scene-0163,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0163/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0163,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0163/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0163,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0163/CAM_BACK,"CAM_BACK,scene-0163,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0163/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0163,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0163/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0163,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0164/CAM_FRONT,"CAM_FRONT,scene-0164,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0164/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0164,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0164/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0164,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0164/CAM_BACK,"CAM_BACK,scene-0164,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0164/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0164,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0164/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0164,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0165/CAM_FRONT,"CAM_FRONT,scene-0165,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0165/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0165,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0165/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0165,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0165/CAM_BACK,"CAM_BACK,scene-0165,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0165/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0165,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0165/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0165,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0166/CAM_FRONT,"CAM_FRONT,scene-0166,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0166/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0166,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0166/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0166,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0166/CAM_BACK,"CAM_BACK,scene-0166,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0166/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0166,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0166/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0166,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0167/CAM_FRONT,"CAM_FRONT,scene-0167,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0167/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0167,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0167/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0167,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0167/CAM_BACK,"CAM_BACK,scene-0167,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0167/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0167,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0167/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0167,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0168/CAM_FRONT,"CAM_FRONT,scene-0168,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0168/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0168,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0168/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0168,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0168/CAM_BACK,"CAM_BACK,scene-0168,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0168/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0168,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0168/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0168,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0170/CAM_FRONT,"CAM_FRONT,scene-0170,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0170/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0170,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0170/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0170,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0170/CAM_BACK,"CAM_BACK,scene-0170,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0170/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0170,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0170/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0170,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0171/CAM_FRONT,"CAM_FRONT,scene-0171,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0171/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0171,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0171/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0171,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0171/CAM_BACK,"CAM_BACK,scene-0171,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0171/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0171,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0171/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0171,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0172/CAM_FRONT,"CAM_FRONT,scene-0172,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0172/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0172,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0172/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0172,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0172/CAM_BACK,"CAM_BACK,scene-0172,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0172/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0172,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0172/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0172,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0173/CAM_FRONT,"CAM_FRONT,scene-0173,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0173/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0173,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0173/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0173,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0173/CAM_BACK,"CAM_BACK,scene-0173,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0173/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0173,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0173/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0173,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0174/CAM_FRONT,"CAM_FRONT,scene-0174,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0174/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0174,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0174/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0174,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0174/CAM_BACK,"CAM_BACK,scene-0174,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0174/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0174,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0174/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0174,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0175/CAM_FRONT,"CAM_FRONT,scene-0175,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0175/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0175,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0175/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0175,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0175/CAM_BACK,"CAM_BACK,scene-0175,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0175/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0175,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0175/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0175,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
scene-0176/CAM_FRONT,"CAM_FRONT,scene-0176,boston-seaport,day",1600,900,1262.8093578767177,786.6784634591471,1262.8093578767177,437.9890946201144,0,0,0,0,0
scene-0176/CAM_FRONT_RIGHT,"CAM_FRONT_RIGHT,scene-0176,boston-seaport,day",1600,900,1264.1253743585607,761.8659236816043,1264.125374358561,415.0768894058469,0,0,0,0,0
scene-0176/CAM_BACK_RIGHT,"CAM_BACK_RIGHT,scene-0176,boston-seaport,day",1600,900,1259.4297629105833,752.9541347831612,1259.4297629105833,429.46398926977497,0,0,0,0,0
scene-0176/CAM_BACK,"CAM_BACK,scene-0176,boston-seaport,day",1600,900,798.1242652672415,679.0081140747895,798.1242652672414,419.2474525237902,0,0,0,0,0
scene-0176/CAM_BACK_LEFT,"CAM_BACK_LEFT,scene-0176,boston-seaport,day",1600,900,1258.2338510172276,742.9036438917772,1258.2338510172278,422.93240569290015,0,0,0,0,0
scene-0176/CAM_FRONT_LEFT,"CAM_FRONT_LEFT,scene-0176,boston-seaport,day",1600,900,1256.4720761102153,759.9201772536986,1256.472076110215,418.2347543062189,0,0,0,0,0
